MATÉRIEL EIA,ELECTRICITÉ,CODIMA ROBOFLUX,"4422,03"
MATÉRIEL EIA,ELECTRICITÉ,COMPTOIR DES COURANTS FAIBLES,"918,8"
MATÉRIEL EIA,ELECTRICITÉ,DME,2230
MATÉRIEL EIA,ELECTRICITÉ,ELECTRO CAOR SA,54
MATÉRIEL EIA,ELECTRICITÉ,ELECTROSON CASTILLA SA,"2673,3"
MATÉRIEL EIA,ELECTRICITÉ,EUROMECA,20672
MATÉRIEL EIA,ELECTRICITÉ,FLEXIM,1989
MATÉRIEL EIA,ELECTRICITÉ,HAZEMEYER,"503133,2"
MATÉRIEL EIA,ELECTRICITÉ,HELMKE,"8986,97"
MATÉRIEL EIA,ELECTRICITÉ,HISPANOFIL SA,"38240,34"
MATÉRIEL EIA,ELECTRICITÉ,IAC FRANCE,"2764,5"
MATÉRIEL EIA,ELECTRICITÉ,MARECHAL ELECTRIC,"2623,43"
MATÉRIEL EIA,ELECTRICITÉ,RADIOSPARES COMPOSANTS,"7106,52"
MATÉRIEL EIA,ELECTRICITÉ,REXEL FRANCE  SUD EST,"97009,23"
MATÉRIEL EIA,ELECTRICITÉ,REXEL FRANCE /SUD EST,"40247,2"
MATÉRIEL EIA,ELECTRICITÉ,SAMMODE SA,"37824,61"
MATÉRIEL EIA,ELECTRICITÉ,SCHNEIDER ELECTRIC ENERGY,64798
MATÉRIEL EIA,ELECTRICITÉ,SCHNEIDER ELECTRIC FRANCE,"1305175,72"
MATÉRIEL EIA,ELECTRICITÉ,SCHNEIDER ELECTRIC IT FRANCE,"54240,73"
MATÉRIEL EIA,ELECTRICITÉ,SCHNEIDER ELECTRIC IT FRANCE APC,21961
MATÉRIEL EIA,ELECTRICITÉ,SCHNEIDER ELECTRIC IT SPAIN SL,"28217,6"
MATÉRIEL EIA,ELECTRICITÉ,SCHNEIDER ELECTRIC PROTECTION,4800
MATÉRIEL EIA,ELECTRICITÉ,SIE,3896
MATÉRIEL EIA,ELECTRICITÉ,SIEMENS SA,"72095,46"
MATÉRIEL EIA,ELECTRICITÉ,SINEX INDUSTRIE,6342
MATÉRIEL EIA,ELECTRICITÉ,SOCOMEC,"67380,59"
MATÉRIEL EIA,ELECTRICITÉ,SOCOTEC INDUSTRIES,4900
MATÉRIEL EIA,ELECTRICITÉ,TRANSFORMATEURS,15200
MATÉRIEL EIA,ELECTRICITÉ,TRANSFOS MARY,13164
MATÉRIEL EIA,ELECTRICITÉ,"TRESSE METALLIQUE J,FORISSIER",1710
MATÉRIEL EIA,ELECTRICITÉ,UME,"56934,4"
MATÉRIEL EIA,ELECTRICITÉ,VIGILEC AUVERGNE,"310,03"
MATÉRIEL EIA,ELECTRICITÉ,VOSSLOH COGIFER,1574
MATÉRIEL EIA,INSTRUMENTATION,APOLLO INSTRUMENTS,"14700,8"
MATÉRIEL EIA,INSTRUMENTATION,APTELEC,"69,8"
MATÉRIEL EIA,INSTRUMENTATION,ASERTI ELECTRONIC SUD,640
MATÉRIEL EIA,INSTRUMENTATION,AUMA FRANCE,4652
MATÉRIEL EIA,INSTRUMENTATION,BAMO MESURES SA,1155
MATÉRIEL EIA,INSTRUMENTATION,BAUMER BOURDON HAENNI,"2948,65"
MATÉRIEL EIA,INSTRUMENTATION,BERGER SA,1395
MATÉRIEL EIA,INSTRUMENTATION,CHAUVIN ARNOUX,"6119,7"
MATÉRIEL EIA,INSTRUMENTATION,COAXEL,"1247,07"
MATÉRIEL EIA,INSTRUMENTATION,COMPUR MONITORS SARL,"586,5"
MATÉRIEL EIA,INSTRUMENTATION,CUENOT REGULATION,"12453,42"
MATÉRIEL EIA,INSTRUMENTATION,DAMAC,"223,77"
MATÉRIEL EIA,INSTRUMENTATION,DIMECA SAS,744
MATÉRIEL EIA,INSTRUMENTATION,DURAG FRANCE,"29719,1"
MATÉRIEL EIA,INSTRUMENTATION,ECOM NIED,4390
MATÉRIEL EIA,INSTRUMENTATION,ELCOWA,3083
MATÉRIEL EIA,INSTRUMENTATION,ELECTRO LOIRE,"221,5"
MATÉRIEL EIA,INSTRUMENTATION,ELECTRO SUD EST,"3782,16"
MATÉRIEL EIA,INSTRUMENTATION,EMERSON PROCESS MANAGEMENT,"545195,61"
MATÉRIEL EIA,INSTRUMENTATION,EMERSON PROCESS MANAGEMENT SL,"187099,23"
MATÉRIEL EIA,INSTRUMENTATION,ENDRESS-HAUSER SUD-EST,"173752,3"
MATÉRIEL EIA,INSTRUMENTATION,ETS MYDIS SAS,"918,9"
MATÉRIEL EIA,INSTRUMENTATION,ETS PERREAU,225
MATÉRIEL EIA,INSTRUMENTATION,EUROTHERM AUTOMATION,142
MATÉRIEL EIA,INSTRUMENTATION,FAURE AUTOMATISMES,"22512,09"
MATÉRIEL EIA,INSTRUMENTATION,FAURIE MONTLUCON,"7951,85"
MATÉRIEL EIA,INSTRUMENTATION,FIRELEC SARL,"9508,11"
MATÉRIEL EIA,INSTRUMENTATION,GE DIVISION MASONEILAN,"278186,56"
MATÉRIEL EIA,INSTRUMENTATION,GE SENSING/DRUCK,"12660,21"
MATÉRIEL EIA,INSTRUMENTATION,HYDROMECA,"2674,48"
MATÉRIEL EIA,INSTRUMENTATION,IFM ELECTRONIC SA,"4502,1"
MATÉRIEL EIA,INSTRUMENTATION,IJINUS,"781,2"
MATÉRIEL EIA,INSTRUMENTATION,"INVENSYS SYSTEMS FR,/FOXBORO","7785,71"
MATÉRIEL EIA,INSTRUMENTATION,ITRON FRANCE,13804
MATÉRIEL EIA,INSTRUMENTATION,JS AUTOMATION,5300
MATÉRIEL EIA,INSTRUMENTATION,KROHNE SA,"163149,54"
MATÉRIEL EIA,INSTRUMENTATION,LAKAUTO SL,3364
MATÉRIEL EIA,INSTRUMENTATION,LOREME,3770
MATÉRIEL EIA,INSTRUMENTATION,M&C TECH GROUP FRANCE,"7229,95"
MATÉRIEL EIA,INSTRUMENTATION,METRA SA,10711
MATÉRIEL EIA,INSTRUMENTATION,"METTLER TOLEDO ANALYSE INDUST,","41629,98"
MATÉRIEL EIA,INSTRUMENTATION,MTL INSTRUMENTS SARL,2447
MATÉRIEL EIA,INSTRUMENTATION,O T I  NDUSTRIES,"1202,7"
MATÉRIEL EIA,INSTRUMENTATION,OLDHAM SA,"17023,65"
MATÉRIEL EIA,INSTRUMENTATION,PEPPERL ET FUCHS SARL,"18956,5"
MATÉRIEL EIA,INSTRUMENTATION,PETRAS J,"50238,72"
MATÉRIEL EIA,INSTRUMENTATION,PORTA SISTEMAS SL,2734
MATÉRIEL EIA,INSTRUMENTATION,PR ELECTRONICS France,"6322,8"
MATÉRIEL EIA,INSTRUMENTATION,PYROCONTROLE grpe Chauvin Arnoux,"115627,97"
MATÉRIEL EIA,INSTRUMENTATION,RAE,"5945,5"
MATÉRIEL EIA,INSTRUMENTATION,RB TECHNOLOGIES,1600
MATÉRIEL EIA,INSTRUMENTATION,RHONE EQUIPEMENT AUTOMATISMES,"272161,99"
MATÉRIEL EIA,INSTRUMENTATION,SAMSON REGULATION,"2359,4"
MATÉRIEL EIA,INSTRUMENTATION,SAPHYMO,598
MATÉRIEL EIA,INSTRUMENTATION,SAPPEL,1473
MATÉRIEL EIA,INSTRUMENTATION,SARL SOLYTEC,"22515,91"
MATÉRIEL EIA,INSTRUMENTATION,SERES,"7421,76"
MATÉRIEL EIA,INSTRUMENTATION,SERIC TECHNOLOGIE,198980
MATÉRIEL EIA,INSTRUMENTATION,SERVOMEX,"9164,33"
MATÉRIEL EIA,INSTRUMENTATION,SICK France,3963
MATÉRIEL EIA,INSTRUMENTATION,SICK MAIHAK,38929
MATÉRIEL EIA,INSTRUMENTATION,SIEMENS A&D  SC PA/PS,"94342,01"
MATÉRIEL EIA,INSTRUMENTATION,SINCRA,10743
MATÉRIEL EIA,INSTRUMENTATION,SISTEC,95468
MATÉRIEL EIA,INSTRUMENTATION,THERMO EST,4695
MATÉRIEL EIA,INSTRUMENTATION,VEGA TECHNIQUE SA,"99608,66"
MATÉRIEL EIA,INSTRUMENTATION,YOKOGAWA FRANCE,"386318,41"
MATÉRIEL EIA,Non affecté,SWR engineering Messtechnik GmbH,"5739,2"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,AERZEN-FRANCE,"19698,59"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,ATLAS COPCO COMPRESSEURS,"183104,53"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,ATLAS COPCO SA ESPAÑOLA,"146053,42"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,BAUER COMPRESSEURS,"6166,08"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,BCH COMPRESSEURS,7580
MATÉRIEL MÉCANIQUE,COMPRESSEUR,COMPAIR,"14720,43"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,"CPI-LIARD S,A,S",54502
MATÉRIEL MÉCANIQUE,COMPRESSEUR,"HOERBIGER FRANCE S,A",9713
MATÉRIEL MÉCANIQUE,COMPRESSEUR,HOWDEN BC COMPRESSORS,"10421,22"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,INGERSOLL RAND AIR SOLUTIONS FRANCE,318
MATÉRIEL MÉCANIQUE,COMPRESSEUR,KAESER COMPRESSEURS,"11150,8"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,PERNIN EQUIPEMENTS,580
MATÉRIEL MÉCANIQUE,COMPRESSEUR,ROBUSCHI FRANCE,"3272,8"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,RYCAM SL,"2288,83"
MATÉRIEL MÉCANIQUE,COMPRESSEUR,SIEMENS TURBOMACHINERY,"1304337,6"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,ACM,4920
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,ACTI   ATLANTIC,125760
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,ALFA LAVAL SAS,"101250,1"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,ATC AULAGNER,"71600,33"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,ATCS,845
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,BARRIQUAND TECHNOLOGIES THERMIQUES,39450
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,BUSS SMS GMBH,1647
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,CORNELOUP VUILLAFANS,11300
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,EURL 2CT,348846
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,EURORESERVOIR,50000
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,FIPP,64548
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,KALKER GARAY,"6719,1"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,LESCAUT,"118696,4"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,PCVS,"555880,69"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,PCVS CHAUDRONNERIE,8522
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,PIERRE GUERIN SA,"4624,9"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,PLASTICON FRANCE,2800
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,SAG,122650
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,SCHUBERTH,32040
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,SIMETAL SA,"16739,72"
MATÉRIEL MÉCANIQUE,EQUIPEMENT CHAUDRONNÉ,TECHIM,62280
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,AETNAGROUP FRANCE,"5626,4"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,AMETIS,"1172,74"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,COPERION  GMBH,"7961,8"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,CYBERLABO,3980
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,ELPE,"2550,6"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,ESTEVE,2008
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,GARDNER DENVER FRANCE SA,"85444,5"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,HAVER FRANCE,"22147,68"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,HAVER SERVICE,"24294,39"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,MARKEM IMAJE SAS,"8664,4"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,MJ80 EQUIPEMENT INDUSTRIEL,"7015,4"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,NEWTEC BAG PALLETIZING,"3657,7"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,PALAMATIC FRANCE,"956,97"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,PREMIER TECH CHRONOS SA,5587
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,ROTRANS SA,"39142,35"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,SAUTELMA ROTOLOK,2250
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,"TECNICAS TRANSVAS,PETROQUIMICOS SL","2424,29"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,TOSA  FRANCE,"9390,8"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,"TRANSP,ENVASADO Y MANUTENCION SA","2105,6"
MATÉRIEL MÉCANIQUE,EQUIPEMENT DE CONDITIONNEMENT,WEICOM SRL,3500
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,A Z O,"29875,85"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,ANDRITZ   SAS,"5177,52"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,APLICACIONES TERMICAS ESPECIALES SL,"4562,1"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,AQUASYSTEMS INTERNATIONAL NV,59000
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,BECEP SARL,"55150,7"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,BES,"17883,56"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,"BURDINOLA ,S,COOP,","5592,83"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,BUSS-SMS-CANZLER GMBH,19629
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,CASALS CARDONA INDUSTRIAL SA,2401
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,CHAUVIN SA,"2885,75"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,DE DIETRICH EQUIPOS QUIMICOS SL,"10834,78"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,DE DIETRICH PROCESS SYSTEMS,"93956,48"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,DELTA NEU,414390
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,EKATO RUHR UND MISCHTECHNIK GMBH,118056
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,ELFAB LIMITED,"3222,21"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,EMMSA-ESPAÑOLA MONTAJES METALICOS,63000
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,ENDRESS+HAUSER,1121
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,EQUIPAMIENTOS DE CONTROL SL,"1984,43"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,FERRUM SA,"41648,8"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,FIKE FRANCE,"4034,3"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,GEA PROCESS INGINEERING SAS,7656
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,GLATT INGENIEURTECHNIK GMBH,1222657
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,H+VALVES,"16872,6"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,KANON LOADING EQUIPMENT,"6123,55"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,KROHNE IBERIA SRL,306
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,MACOGA SA,5221
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,MAN DWE GMBH,"21843,67"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,MAX MULLER AG,"774,87"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,MEDELPHARM,"31603,3"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,METTLER TOLEDO SAE,"31263,95"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,MOPSA INDUSTRIAL SL,"14884,3"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,NEWAG GMBH ET CO,"29377,5"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,OERLIKON  LEYBOLD SA,"24704,25"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,PFAUDLER,7911
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,ROTEX EUROPE,"2802,92"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,ROUSSELET CENTRIFUGATION SA,"297,3"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,RPA PROCESS SAS,"7433,79"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,SGL CARBON TECHNIC,1557
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,SULZER CHEMTECH ALLSCHWIL AG,"1258,87"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,TECNOQUIMICA VEYCA SL,"13928,53"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,TEMA EQUIPEMENTS,"34879,32"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,TEMA MAQUINARIA SA,"119,6"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,THIMON,"6668,13"
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,TROCCON SARL,2952
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,WATERLEAU,19415
MATÉRIEL MÉCANIQUE,EQUIPEMENT SPÉCIFIQUE CHIMIE,WATERLEAU FRANCE,62100
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,AET TECHNOLOGIES,"347896,06"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,AI2C,9514
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,AIR INDUSTRIE THERMIQUE,"1077077,29"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,BABCOCK WANSON,"997,5"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,BRONSWERK HEAT TRANSFER,"304705,28"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,CLAYTON,"9974,59"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,DE DIETRICH PROCESS SYSTEM SAS,"39748,2"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,ETIREX SA,30870
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,FIVES PILLARD,498
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,FRANCE THERMIQUE,5540
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,JACIR,"84458,72"
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,RINKAL,1070
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,SELAS Warmetechnik GMBH,33000
MATÉRIEL MÉCANIQUE,EQUIPEMENT THERMIQUE,STEIN ENERGIE,"68,58"
MATÉRIEL MÉCANIQUE,FILTRATION,AAF - SA,"15224,2"
MATÉRIEL MÉCANIQUE,FILTRATION,AFETI,7305
MATÉRIEL MÉCANIQUE,FILTRATION,AZ INDUSTRIE,10224
MATÉRIEL MÉCANIQUE,FILTRATION,CAMFIL,"724,1"
MATÉRIEL MÉCANIQUE,FILTRATION,CAPTAIR ET DIMAVENT,3085
MATÉRIEL MÉCANIQUE,FILTRATION,CEFA,1064
MATÉRIEL MÉCANIQUE,FILTRATION,CUNO FILTRATION SAS,"1963,69"
MATÉRIEL MÉCANIQUE,FILTRATION,DE DIETRICH PROCESS SYTEMS SEMUR,9532
MATÉRIEL MÉCANIQUE,FILTRATION,DONALDSON FRANCE SAS,"3678,55"
MATÉRIEL MÉCANIQUE,FILTRATION,DRM DR MULLER AG SWITZERLAND,1454
MATÉRIEL MÉCANIQUE,FILTRATION,EUROPEAN FILTER CORPORATION,"48421,5"
MATÉRIEL MÉCANIQUE,FILTRATION,FAURE EQUIPEMENTS SA,"3122,36"
MATÉRIEL MÉCANIQUE,FILTRATION,FB FILTRATION,"2141,84"
MATÉRIEL MÉCANIQUE,FILTRATION,FILTRATION SERVICES,"13839,7"
MATÉRIEL MÉCANIQUE,FILTRATION,LABOR HAKO,"4484,35"
MATÉRIEL MÉCANIQUE,FILTRATION,MAHLE FILTRATION INDUSTRIELLE,"145503,05"
MATÉRIEL MÉCANIQUE,FILTRATION,MARLAU,"9560,26"
MATÉRIEL MÉCANIQUE,FILTRATION,MILLIPORE,"38353,18"
MATÉRIEL MÉCANIQUE,FILTRATION,MORTELECQUE SA,"7090,96"
MATÉRIEL MÉCANIQUE,FILTRATION,"MUFITEC, S,L,",2388
MATÉRIEL MÉCANIQUE,FILTRATION,PALL FRANCE,"70649,73"
MATÉRIEL MÉCANIQUE,FILTRATION,SEFAR FYLTIS,"33263,04"
MATÉRIEL MÉCANIQUE,FILTRATION,ZARZUELA FILTRACION INDUSTRIAL SL,"2173,2"
MATÉRIEL MÉCANIQUE,GARNISSAGE DE DISTILLATION,KOCH GLITSCH ITALIA SRL,71436
MATÉRIEL MÉCANIQUE,GARNISSAGE DE DISTILLATION,LTM INDUSTRIE,"30494,1"
MATÉRIEL MÉCANIQUE,GARNISSAGE DE DISTILLATION,SULZER CHEMTECH LTD,5820
MATÉRIEL MÉCANIQUE,GARNISSAGE DE DISTILLATION,VEREINIGTE FULLKORPER FABRIKEN,27701
MATÉRIEL MÉCANIQUE,GARNITURES MÉCANIQUES,DIT HOLLAND,3332
MATÉRIEL MÉCANIQUE,GARNITURES MÉCANIQUES,EAGLE BURGMANN FRANCE SAS,"85060,86"
MATÉRIEL MÉCANIQUE,GARNITURES MÉCANIQUES,"GONZALEZ DIAZ PAULA (S,LEGOL)","26553,79"
MATÉRIEL MÉCANIQUE,GARNITURES MÉCANIQUES,GONZALEZ MARTINEZ FRANCISCO JAVIER,"74051,84"
MATÉRIEL MÉCANIQUE,GARNITURES MÉCANIQUES,JOHN CRANE FRANCE,"142913,02"
MATÉRIEL MÉCANIQUE,GARNITURES MÉCANIQUES,JOHN CRANE IBERICA SA,"6963,02"
MATÉRIEL MÉCANIQUE,JOINTS,CHROMEX,"267,5"
MATÉRIEL MÉCANIQUE,JOINTS,EYNARD ROBIN SA,"299592,72"
MATÉRIEL MÉCANIQUE,JOINTS,"GOMEZ GIL SA SUMIN,Y EXCLUS,IND,","1897,29"
MATÉRIEL MÉCANIQUE,JOINTS,JAMES WALKER,"1215,76"
MATÉRIEL MÉCANIQUE,JOINTS,LATTY INTERNATIONAL,3879
MATÉRIEL MÉCANIQUE,JOINTS,MAAGTECHNIC,"9362,19"
MATÉRIEL MÉCANIQUE,JOINTS,MCD CAOUTCHOUC,"164,18"
MATÉRIEL MÉCANIQUE,JOINTS,ONIS SAS,3965
MATÉRIEL MÉCANIQUE,JOINTS,RODATOR-GARCIA DE LA VIÑA SL,427
MATÉRIEL MÉCANIQUE,JOINTS,SIEM SUPRANITE,"67239,1"
MATÉRIEL MÉCANIQUE,JOINTS,SUMINISTROS RODABUR SL,"73,33"
MATÉRIEL MÉCANIQUE,"MACH,SPÉCIALES DE TRANSITISQUE",CINETIC TRANSITIQUE,"18959,8"
MATÉRIEL MÉCANIQUE,"MACH,SPÉCIALES DE TRANSITISQUE",EXPRESSO FRANCE,5081
MATÉRIEL MÉCANIQUE,"MACH,SPÉCIALES DE TRANSITISQUE",GERICKE SA,"5410,25"
MATÉRIEL MÉCANIQUE,"MACH,SPÉCIALES DE TRANSITISQUE",SITI,5004
MATÉRIEL MÉCANIQUE,"MACH,SPÉCIALES DE TRANSITISQUE","TECNOIL, S,L,",1072
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,CHARRON INOX SAS,"57306,7"
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,DONCASTERS PARALLOY,"190594,8"
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,HAYNES INTERNATIONAL,"77330,12"
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,"KDI LONGOM,","32594,18"
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,MEISER ELFOR,2659
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,MERSEN,"18855,19"
MATÉRIEL MÉCANIQUE,MAT PREMIÈRE MÉCANIQUE,THYSSEN KRUPP MATERIALS FRANCE,"4331,66"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,A  C  E,"2412,74"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,AGITEC,3525
MATÉRIEL MÉCANIQUE,MATÉRIAUX,BUHLER,"2152,26"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,"E,J,M,","14601,23"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,FERRI WELD BURGOS SL,"2299,08"
MATÉRIEL MÉCANIQUE,MATÉRIAUX,GERVOIS,473
MATÉRIEL MÉCANIQUE,MATÉRIAUX,JUAN JOSE GIMENEZ IZQUIERDO SL,"320,93"
